Any,Nom,Personalitat o Entitat,Sexe,Descripció,A títol pòstum,Decret,URL
2020,"Taller Àuria, SCCL",Entitat,No aplica,"suport a les persones amb especials dificultats, risc d'exclusió social o vulnerabilitat a la ciutat d'Igualada",no,"DECRET 45/2020, de 17 de març, pel qual es modifica el Decret 44/2020, de 10 de març, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=871288&language=ca_ES&textWords=DECRET%252044%2F2020%2C%2520de%252010%2520de%2520mar%25C3%25A7%2C%2520de%2520concessi%25C3%25B3%2520de%2520la%2520Creu%2520de%2520Sant%2520Jordi%2520de%2520la%2520Generalitat%2520de%2520Catalunya&mode=single
2019,Albert Peters,Personalitat,Home,empresari i president del Cercle de Directius de Parla Alemanya,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Antoni Vidal Miquel,Personalitat,Home,fotògraf,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Benedetta Tagliabue,Personalitat,Dona,arquitecta italiana,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Biel Majoral,Personalitat,Home,"cantautor, filòleg i polític",no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Carles Furriols i Solà,Personalitat,Home,metge i dinamitzador de programes humanitaris,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Carme Giralt i Rosés,Personalitat,Dona,educadora i escolta,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Ernest Benach i Pascual,Personalitat,Home,polític,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Fina Rubio Serrano,Personalitat,Dona,antropòloga i activista social,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Gemma Rigau i Oliver,Personalitat,Dona,filòloga i lingüista,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Ivo Vajgl,Personalitat,Home,polític eslovè,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Jaume Antoni Terradas i Serra,Personalitat,Home,biòleg i ecòleg,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Joan Rigol i Roig,Personalitat,Home,polític i president del Parlament de Catalunya entre 1999 i 2003,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Joana Amat Amigó,Personalitat,Dona,empresària i presidenta de FIDEM,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Joaquim Rafel i Fontanals,Personalitat,Home,lingüista,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Josep González i Sala,Personalitat,Home,empresari i dirigent patronal,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Josep Pla-Narbona San Antonio,Personalitat,Home,dissenyador gràfic,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1994,Club Joventut Badalona,Entitat,No aplica,"entitat esportiva capdavantera en la pràctica, promoció i difusió del basquetbol a Catalunya",no,"DECRET 100/1994, de 3 de maig, de concessió de les Creus de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=104490&language=ca_ES&textWords=creus%2520de%2520sant%2520jordi&mode=single
2019,Lionel Andrés Messi Cuccittini,Personalitat,Home,esportista - jugador de futbol,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Lluís Albert i Rivas,Personalitat,Home,"musicòleg, compositor i estudiós de l'obra de Caterina Albert (Víctor Català)",no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Lluís Juste de Nin,Personalitat,Home,"dissenyador, il·lustrador i dibuixant",no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Maria Carme Junyent Figueras,Personalitat,Dona,lingüista,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Mercè Otero Vidal,Personalitat,Dona,activista social,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Montserrat Andreu Teixidó,Personalitat,Dona,pedagoga,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Montserrat Juvanteny Juvanteny,Personalitat,Dona,mestra i activista en defensa dels drets dels infants,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Montserrat Úbeda i Pla,Personalitat,Dona,llibretera,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Núria Marín García,Personalitat,Dona,mestra,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Núria Picas i Albets,Personalitat,Dona,esportista - ultrafondista,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Núria Quadrada i Damont,Personalitat,Dona,mestra i professora de dansa popular,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Virgil Ani,Personalitat,Home,"professor, traductor i impulsor agermanament cultura catalana i romanesa",no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Ateneu de Tàrrega,Entitat,No aplica,entitat cultural motor de la cultura popular,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
1992,Manuel de Muga i Toset,Personalitat,Home,editor,no,"DECRET 52/1992, de 17 de febrer, de concessió de les creus de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=55891&language=ca_ES&textWords=creus%2520de%2520sant%2520jordi&mode=single
2019,Casal Catòlic de Sant Andreu de Palomar,Entitat,No aplica,"entitat cultural de dinamització cultural, cohesió social i promoció i difusió de la cultura i les tradicions populars",no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Coral Capella de Santa Maria de Ripoll,Entitat,No aplica,entitat que ha preservat la tradició coral,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Associació Cívica per la Llengua El Tempir,Entitat,No aplica,revifament de la llengua i la cultura catalanes,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Escola Universitària d'Infermeria i Teràpia Ocupacional de Terrassa,Entitat,No aplica,"tasca docent, humanista i integradora",no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
2019,Facultat de Nàutica de Barcelona,Entitat,No aplica,tasca formativa i docent,no,"DECRET 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya. Modificat per DECRET 103/2019, de 7 de maig, pel qual es modifica el Decret 101/2019, de 30 d'abril, de concessió de la Creu de Sant Jordi de la Generalitat de Catalunya.",https://portaljuridic.gencat.cat/ca/pjur_ocults/pjur_resultats_fitxa/?action=fitxa&documentId=848571&language=ca_ES&textWords=creu+de+sant+jordi&mode=single
